address,candidate_labels,Unnamed: 0,Index,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type,cluster_id
0x99bad2f2fe5856a02489440568d22fc8852deab5,unknown,8989,1328,0x99bad2f2fe5856a02489440568d22fc8852deab5,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x99f93d05059f074e893ab369f71adb4569a3da12,unknown,8990,1329,0x99f93d05059f074e893ab369f71adb4569a3da12,1,0.0,28289.06,198023.42,0,7,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
0x9a27f038a711d84b4b5da0d3b96827e11b1de6db,unknown,8991,1330,0x9a27f038a711d84b4b5da0d3b96827e11b1de6db,1,0.0,0.0,2785.25,1,1,0,1,1,0.517,0.517,0.517,0.516779,0.516779,0.516779,0.0,0.0,0.0,2,0.5167795000000001,0.517,0.0,0.0002205,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9a4afeaecd8efe2a7186365b55e72503d555713b,unknown,8992,1331,0x9a4afeaecd8efe2a7186365b55e72503d555713b,1,100277.04,101.0,201665.03,2,11,0,9,2,0.5,10.0,2.440687,10.845836,16.0,13.422918,0.0,0.0,0.0,13,26.84583634,26.84755834,0.0,0.0017219999999999,5.0,101.237,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,99.9,20.2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0, ,GSENetwork,-1
0x9a4b3419f7e74ffaac61aa7ae8d345dc4b8f0758,phishing,8993,1332,0x9a4b3419f7e74ffaac61aa7ae8d345dc4b8f0758,1,0.0,149.66,31759.5,1,41,0,34,1,0.00179,20.0,1.246632,51.611059,51.611059,51.611059,0.0,0.0,0.0,42,51.6110592,51.11192020000001,0.0,-0.4991390000000001,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Blockwell say NOTSAFU,1
0x9a827b3aa6dd9781e25dc7bb58de67b2fa721d16,unknown,8994,1333,0x9a827b3aa6dd9781e25dc7bb58de67b2fa721d16,1,0.0,167.06,11747.97,1,8,0,8,1,0.076485,9.151057000000002,1.43779,11.5,11.5,11.5,0.0,0.0,0.0,9,11.5,11.50231637,0.0,0.00231637,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9a88031270e35db9d3254bf66b92f64969d90440,unknown,8995,1334,0x9a88031270e35db9d3254bf66b92f64969d90440,1,69207.69,0.0,138415.38,2,1,0,1,2,1.0,1.0,1.0,0.068858,0.93021,0.499534,0.0,0.0,0.0,3,0.99906831,1.0,0.0,0.00093169,,,,,,,,,,,,,,,,,,,,,,,,,,-1
0x9a95f2ca24d1dcb01048e0623f63f9d174237deb,unknown,8996,1335,0x9a95f2ca24d1dcb01048e0623f63f9d174237deb,1,0.0,0.0,5634.98,1,1,0,1,1,15.0,15.0,15.0,14.999559,14.999559,14.999559,0.0,0.0,0.0,2,14.999559,15.0,0.0,0.000441,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9a9a91492a76ab7ef901e064d0548937b5c80a9c,unknown,8997,1336,0x9a9a91492a76ab7ef901e064d0548937b5c80a9c,1,0.0,172.34,1723.37,0,10,0,9,0,0.5,1.036386,0.59925,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,5.9925016,0.0,5.9925016,2.0,112.37,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,99.0,56.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Blockwell say NOTSAFU,1
0x9aa722c9b6e63325797e1b2f8ff6873e44dd17c1,unknown,8998,1337,0x9aa722c9b6e63325797e1b2f8ff6873e44dd17c1,1,0.0,87.31,820.62,1,2,0,2,1,1.0,1.152414,1.076207,2.151973,2.151973,2.151973,0.0,0.0,0.0,3,2.15197339,2.15241439,0.0,0.000441,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9ac33de53e16b21250ba2418150fe07ce8c7e5e7,unknown,8999,1338,0x9ac33de53e16b21250ba2418150fe07ce8c7e5e7,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9acbafedd352644dace6bc666df884e69a8102ee,unknown,9000,1339,0x9acbafedd352644dace6bc666df884e69a8102ee,1,48933.18,0.0,244665.92,5,1,0,1,4,0.5,0.5,0.5,0.021821,0.25,0.148609,0.0,0.0,0.0,6,0.743047419,0.5,0.0,-0.243047419,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,-1
0x9aee620a4d7df8e0056fb2896528d0c63819390f,unknown,9001,1340,0x9aee620a4d7df8e0056fb2896528d0c63819390f,1,0.0,6298.32,23841.47,1,3,0,3,1,0.0,2.0,0.866667,2.599517,2.599517,2.599517,0.0,0.0,0.0,4,2.599517,2.6,0.0,0.000483,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9afa0a129d164323965f3f5bdf5f348897c0a205,unknown,9002,1341,0x9afa0a129d164323965f3f5bdf5f348897c0a205,1,17493.38,0.0,34986.75,2,1,0,1,1,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.01,0.0,0.01,4.0,1010.0,1010.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1000.0,505.0,10.0,1000.0,505.0,0.0,0.0,0.0,1.0,1.0,Electronic Energy Coin,Electronic Energy Coin,1
0x9b2d66562bea3eefec436df0fee88dd89cbe547b,unknown,9003,1342,0x9b2d66562bea3eefec436df0fee88dd89cbe547b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9b398c9d1b4516b9c3ccbc4c6b6350702ed58c4d,unknown,9004,1343,0x9b398c9d1b4516b9c3ccbc4c6b6350702ed58c4d,1,261.89,1986.57,35975.4,16,16,0,4,2,7.000000000000002e-06,0.124874,0.007965,0.0,0.125964,0.007873,0.0,0.0,0.0,32,0.125964156,0.127442053,0.0,0.001477897,79.0,2.54e-07,2.54e-07,0.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Tronix,Tronix,-1
0x9b521529d04329c2b0a9f9b7db18ed775c6ca8fc,unknown,9005,1344,0x9b521529d04329c2b0a9f9b7db18ed775c6ca8fc,1,1319.67,0.0,2639.35,2,1,0,1,2,20.74329,20.74329,20.74329,7.743038,13.0,10.371519,0.0,0.0,0.0,3,20.7430378,20.743289800000003,0.0,0.000252,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9b6e8391f1d660141ea45ae9f28f247a9a862795,unknown,9006,1345,0x9b6e8391f1d660141ea45ae9f28f247a9a862795,1,0.0,0.0,1615.33,1,1,0,1,1,0.64,0.64,0.64,0.6396850000000001,0.6396850000000001,0.6396850000000001,0.0,0.0,0.0,2,0.6396850000000001,0.64,0.0,0.000315,2.0,113.37,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,100.0,56.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,blockwell.ai KYC Casper Token,1
0x9baac782ea141718437a825704fc61802993c03a,unknown,9007,1346,0x9baac782ea141718437a825704fc61802993c03a,1,0.0,97.65,45211.65,1,25,0,21,1,0.05,5.481914,1.032991,25.823918,25.823918,25.823918,0.0,0.0,0.0,26,25.82391763,25.82477863,0.0,0.0008609999999999,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Blockwell say NOTSAFU,1
0x9bd1ab6be3c0ed45bab095335f6d16f0ff18109c,unknown,9008,1347,0x9bd1ab6be3c0ed45bab095335f6d16f0ff18109c,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9bd4d96126b89072de1db15be636d4309a223a18,unknown,9009,1348,0x9bd4d96126b89072de1db15be636d4309a223a18,1,48672.1,126.38,99619.12,2,18,0,17,1,0.2,2.99,0.836866,1.0,14.061866,7.530933,0.0,0.0,0.0,20,15.06186554,15.06358754,0.0,0.0017219999999999,4.0,1.337,100.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.337,0.445667,100.0,100.0,100.0,0.0,0.0,0.0,1.0,3.0,blockwell.ai KYC Casper Token,GSENetwork,-1
0x9beb086842a6c61ad929995f7060e3ee2c4a94ce,unknown,9010,1349,0x9beb086842a6c61ad929995f7060e3ee2c4a94ce,1,0.0,15819.27,174011.92,0,11,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
0x9c29046a4178d15aa7be23e6b73ef0f2e429a9a1,unknown,9011,1350,0x9c29046a4178d15aa7be23e6b73ef0f2e429a9a1,1,20138.34,6594.19,106218.6,2,10,0,9,2,0.043061,7.0,1.077565,3.774602,6.99895,5.386776,0.0,0.0,0.0,12,10.77355215,10.77565215,0.0,0.0021,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Blockwell say NOTSAFU,1
0x9c3c750372e2dbc2f8f2e6c58edfa6e1d7e463fd,unknown,9012,1351,0x9c3c750372e2dbc2f8f2e6c58edfa6e1d7e463fd,1,0.0,0.0,1742.25,1,1,0,1,1,0.51,0.51,0.51,0.509139,0.509139,0.509139,0.0,0.0,0.0,2,0.509139,0.51,0.0,0.0008609999999999,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9cdfc5b0aca4527a0916412e9dbd6ad85556a49,unknown,9013,1352,0x9cdfc5b0aca4527a0916412e9dbd6ad85556a49,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9cdfc5b0aca4527a0916412e9dbd6ad85556a494,unknown,9014,1353,0x9cdfc5b0aca4527a0916412e9dbd6ad85556a494,1,0.0,22.45,8876.2,1,20,0,19,1,0.0,1.0,0.76775,15.354139000000002,15.354139000000002,15.354139000000002,0.0,0.0,0.0,21,15.354139000000002,15.355,0.0,0.0008609999999999,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9d032989f82c0e40202ae5abd844ff68181544d2,unknown,9015,1354,0x9d032989f82c0e40202ae5abd844ff68181544d2,1,0.0,102.87,13902.47,1,27,0,25,1,0.05,20.0,2.218388,60.395615,60.395615,60.395615,0.0,0.0,0.0,28,60.39561499,59.89647599,0.0,-0.4991390000000001,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9d03a3ad580cc2fb820349d3ff002fb2fc7a6b19,unknown,9016,1355,0x9d03a3ad580cc2fb820349d3ff002fb2fc7a6b19,1,0.0,126.52,506.07,0,4,0,4,0,0.532455,8.391444,3.330238,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,13.32095032,0.0,13.32095032,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,1
0x9d0b8447f16d6bc1de2b52d63e9c487bd778a91d,unknown,9017,1356,0x9d0b8447f16d6bc1de2b52d63e9c487bd778a91d,1,0.0,508.74,1684.62,1,3,0,3,1,0.1,0.5,0.29,0.8687290000000001,0.8687290000000001,0.8687290000000001,0.0,0.0,0.0,4,0.8687290000000001,0.87,0.0,0.001271,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9d4b62503b4b7993182323effe6245f6d77e4413,unknown,9018,1357,0x9d4b62503b4b7993182323effe6245f6d77e4413,1,0.0,726.18,386616.2,1,18,0,16,1,0.06109,4.99348,0.980107,17.641059,17.641059,17.641059,0.0,0.0,0.0,19,17.64105916,17.64192016,0.0,0.0008609999999999,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,1
0x9d748d8f305b54127c57752716b48f23364ac3cd,unknown,9019,1358,0x9d748d8f305b54127c57752716b48f23364ac3cd,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9d79aeece49694b01b2d2a44ba2c240de48959c9,unknown,9020,1359,0x9d79aeece49694b01b2d2a44ba2c240de48959c9,1,4645.36,2235.01,34226.52,4,7,0,5,4,0.0,9.998,2.088721,0.039128,6.841475999999999,3.925151,0.0,0.0,0.0,11,15.70060402,14.62104593,0.0,-1.079558088,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9da01df0eeae50b30845a1cafb27e1f75887b887,unknown,9021,1360,0x9da01df0eeae50b30845a1cafb27e1f75887b887,1,0.0,100.37,10378.07,1,7,0,7,1,0.05,0.534,0.44846,3.137142,3.137142,3.137142,0.0,0.0,0.0,8,3.13714185,3.13922085,0.0,0.002079,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9da5f88e2bd9c4da00fa30a2230117dc5ad2621e,unknown,9022,1361,0x9da5f88e2bd9c4da00fa30a2230117dc5ad2621e,1,0.0,419.26,2096.28,0,5,0,4,0,0.49874,5.0,1.597748,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,7.988739999999999,0.0,7.988739999999999,3.0,112.37,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,99.0,37.456667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0, ,Blockwell say NOTSAFU,1
0x9db99e73c52bcc353963022ac184a25e80f655bd,unknown,9023,1362,0x9db99e73c52bcc353963022ac184a25e80f655bd,1,0.0,42.21,29974.48,1,4,0,3,1,0.02,3.0,1.0275,4.109139,4.109139,4.109139,0.0,0.0,0.0,5,4.109139,4.11,0.0,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9dbb4976ff2836a6561da7e1e244bc862d2a1977,unknown,9024,1363,0x9dbb4976ff2836a6561da7e1e244bc862d2a1977,1,0.0,181.63,2906.13,0,16,0,13,0,0.0,1.999895,0.410233,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,6.56373169,0.0,6.56373169,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9dbf942be15c70c4e1fb8c0d1b53007377bcaa09,unknown,9025,1364,0x9dbf942be15c70c4e1fb8c0d1b53007377bcaa09,1,12745.43,543.58,53156.05,4,4,0,4,4,0.507046,1.0,0.8745860000000001,0.496624,1.0,0.873725,0.0,0.0,0.0,8,3.49490168,3.49834568,0.0,0.003444,3.0,113.37,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,37.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0, ,blockwell.ai KYC Casper Token,1
0x9e009c57b36ac7e3382697b4c9d3e7092a1cdb42,unknown,9026,1365,0x9e009c57b36ac7e3382697b4c9d3e7092a1cdb42,1,204.28,560.88,8312.82,5,13,0,12,3,0.006176,5.0,0.796373,0.0,10.30192,2.069384,0.0,0.0,0.0,18,10.34692,10.35284611,0.0,0.005926105,2.0,133.65,133.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,133.65,133.65,133.65,133.0,133.0,133.0,0.0,0.0,0.0,1.0,1.0,OmiseGO,OmiseGO,1
0x9e12d932c429107608a8ad0d65c60021a371f9c1,unknown,9027,1366,0x9e12d932c429107608a8ad0d65c60021a371f9c1,1,0.0,0.0,4.57,1,1,0,1,1,5e-05,5e-05,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,5e-05,0.0,5e-05,7.0,1.33700002,2.05e-08,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.222833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Tronix,Tronix,1
0x9e5a6b7a73c6b390aa418f5b4cd3a8f6d1572810,unknown,9028,1367,0x9e5a6b7a73c6b390aa418f5b4cd3a8f6d1572810,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x9e78d3aa219e4255d86a7b71fd10a5f6612c8739,unknown,9029,1368,0x9e78d3aa219e4255d86a7b71fd10a5f6612c8739,1,0.0,7598.36,28190.53,1,2,0,2,1,0.05,0.3,0.175,0.349517,0.349517,0.349517,0.0,0.0,0.0,3,0.349517,0.35,0.0,0.000483,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9e9e3b124370c763d1a4e838069da3dfdbfca059,phishing,9030,1369,0x9e9e3b124370c763d1a4e838069da3dfdbfca059,1,0.0,124.59,291904.9,1,46,0,36,1,0.005,10.0,1.602074,74.204564,74.204564,74.204564,0.0,0.0,0.0,47,74.20456437,73.69542537,0.0,-0.509139,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,1
0x9eb041af96d44583110565abec79aedf22eb60b5,unknown,9031,1370,0x9eb041af96d44583110565abec79aedf22eb60b5,1,25349.87,9440.04,243000.12,4,15,0,14,3,0.0,0.01,0.003867,0.0,0.057523,0.014381,0.0,0.0,0.0,19,0.057522724,0.05801,0.0,0.000487276,5.0,100000.0,100000.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100000.0,25000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,1.0,4.0,Piggies,ArtisTurba,1
0x9ede16fd45a94c5be23a6ab09651b7e26ce171c3,unknown,9032,1371,0x9ede16fd45a94c5be23a6ab09651b7e26ce171c3,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9f4562c9be26c7020909b50ccde3447f1b8c4b21,unknown,9033,1372,0x9f4562c9be26c7020909b50ccde3447f1b8c4b21,1,10428.11,6539.4,473852.33,26,31,0,10,15,2e-06,0.150019,0.039603,0.0,0.148591,0.02192,0.0,0.0,0.0,57,0.569926182,1.22768054,0.0,0.6577543579999999,14.0,698.375185,93.037375,0.0,4.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,365.0,69.837519,0.0,67.84,23.259344,0.0,0.0,0.0,3.0,9.0,CarTaxi,Authoreon,-1
0x9fd4351644ea4c47b127ef3e237476570c01884e,unknown,9034,1373,0x9fd4351644ea4c47b127ef3e237476570c01884e,1,0.0,0.0,3058.07,1,1,0,1,1,0.6,0.6,0.6,0.5995,0.5995,0.5995,0.0,0.0,0.0,2,0.5995,0.6,0.0,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x9fe0627303fe40f1631231b4dd016d30c13eafc7,unknown,9035,1374,0x9fe0627303fe40f1631231b4dd016d30c13eafc7,1,0.0,999.1,210652.22,1,16,0,15,1,0.01,5.417582,1.278447,20.994293,20.994293,20.994293,0.0,0.0,0.0,17,20.99429337,20.45515437,0.0,-0.539139,4.0,1.337,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.337,0.33425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,1
0xa0157d54b87bab72ca5081794aa0b314639f46a9,unknown,9036,1375,0xa0157d54b87bab72ca5081794aa0b314639f46a9,1,0.0,0.0,0.0,0,1,0,1,0,0.016549,0.016549,0.016549,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.016549422,0.0,0.016549422,,,,,,,,,,,,,,,,,,,,,,,,,,1
0xa05554fa940043c7ba191b16cbbe404c3f898f48,unknown,9037,1376,0xa05554fa940043c7ba191b16cbbe404c3f898f48,1,0.0,32975.87,197855.22,0,6,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
0xa0a51563ca933ecdf030f84425def24ab8cc6733,unknown,9038,1377,0xa0a51563ca933ecdf030f84425def24ab8cc6733,1,0.0,103.55,4433.95,1,6,0,5,1,0.4381060000000001,1.989,0.875526,5.25,5.25,5.25,0.0,0.0,0.0,7,5.25,5.25315732,0.0,0.00315732,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0xa0c7d4f3fc7f8a46fb58990228d0b82a0354f371,unknown,9039,1378,0xa0c7d4f3fc7f8a46fb58990228d0b82a0354f371,1,74120.64,253.61,446752.73,6,8,0,8,5,0.0,5.5,1.561177,0.14,7.01,2.0811330000000003,0.0,0.0,0.0,14,12.4868,12.48942,0.0,0.00262,5.0,100.337,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,99.0,20.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0, ,ERC20,-1
0xa0d67bf1ae91b6b705abd4f695cc13edaacd0d02,unknown,9040,1379,0xa0d67bf1ae91b6b705abd4f695cc13edaacd0d02,1,0.0,0.0,36132.68,1,1,0,1,1,1.0,1.0,1.0,0.999093,0.999093,0.999093,0.0,0.0,0.0,2,0.9990928,1.0,0.0,0.0009072,1.0,7.77e-16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,INS Promo,1
0xa0db4acb24e92167341320fcd882bbfb641cd12d,unknown,9041,1380,0xa0db4acb24e92167341320fcd882bbfb641cd12d,1,0.0,29311.25,175867.52,0,6,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
0xa153a6ef80fb5d60de18688bdc82684d48fc8de1,unknown,9042,1381,0xa153a6ef80fb5d60de18688bdc82684d48fc8de1,1,0.0,3506.48,28051.82,0,8,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,2.0,6.3e-16,0.0,6.3e-16,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,ICE ROCK MINING,-1
0xa1b04a60a35854d0749ae39b0346bceb55247ecc,unknown,9043,1382,0xa1b04a60a35854d0749ae39b0346bceb55247ecc,1,2754.12,517.46,9814.75,3,3,0,3,3,0.124492,1.020475,0.714989,0.086587,1.057282,0.7146859999999999,0.0,0.0,0.0,6,2.14405764,2.14496688,0.0,0.00090924,,,,,,,,,,,,,,,,,,,,,,,,,,1
0xa1b70dc70fb74767cd380985cf93c4fb132fc4f7,unknown,9044,1383,0xa1b70dc70fb74767cd380985cf93c4fb132fc4f7,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0xa1ff3bc95d29c7dfccd60c2226697b9c9ac0a16b,unknown,9045,1384,0xa1ff3bc95d29c7dfccd60c2226697b9c9ac0a16b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
