address,candidate_labels,cluster_id,tx_count,unique_senders,unique_receivers,interacts_with_contract,first_block,last_block,cluster_suggested_label,final_label,annotator,confidence,notes,alchemy_notes,auto_confidence,review_reason,final_label_before
0x38b7ca3b78c51364095bc56146d25f55aee0af21,unknown,1,,,,,,,phishing,,,,,,,,
0x38b9dafe93f0b3ab7d35ac42165b73c0f3c5fd8c,unknown,1,,,,,,,phishing,,,,,,,,
0x38c36d3faab64c0770af26cc6ee95d91312bc53c,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x391865fcc9060f52acbff693fd1bafa0ac480357,unknown,1,,,,,,,phishing,,,,,,,,
0x394f59e83d88469d3ca3b8da15f31b73f27eada7,unknown,1,,,,,,,phishing,,,,,,,,
0x395b53a4ef9736d698e86607047267f7f640fe34,unknown,1,,,,,,,phishing,,,,,,,,
0x3963c374e0e71018dba76814c13fdd5458d55898,unknown,1,,,,,,,phishing,,,,,,,,
0x397f44292e564bf85ea67a173d28a9fd5d1c6c73,unknown,1,,,,,,,phishing,,,,,,,,
0x39a37ef88447612abbdc85fe0b3cbec167315ed5,unknown,1,,,,,,,phishing,,,,,,,,
0x39a7c26ada0e575d69f05dd6b8086f0ddd99e207,unknown,0,,,,,,,rug_pull,,,,,,,,
0x39ac3008be15cd3e3f23786faa0550c3e0b92ff2,unknown,2,,,,,,,ponzi,,,,,,,,
0x39af5503788a637984ddf583a8e5128dce765172,unknown,1,,,,,,,phishing,,,,,,,,
0x39d7c7acec5bb282a4fb6e998d3d0099ff7780cf,unknown,1,,,,,,,phishing,,,,,,,,
0x3a0086083aa90c4692507bb82dc14b8754ebc663,unknown,1,,,,,,,phishing,,,,,,,,
0x3a85774c434a4cc51fda217cf0e5caefd6c0af2f,unknown,1,,,,,,,phishing,,,,,,,,
0x3a992c15aae6d9b9062f6533cd12fc9f89e9a3be,unknown,1,,,,,,,phishing,,,,,,,,
0x3aa65f17cde339df49afd2f88b3c8495842d5fb0,unknown,1,,,,,,,phishing,,,,,,,,
0x3ad44a16451d65d97394ac793b0a2d90c8530499,unknown,2,,,,,,,ponzi,,,,,,,,
0x3b0009071a0a9983e9aab537fd8c9ad478310aeb,phishing,2,,,,,,,ponzi,,,,,,,,
0x3b10aa9856b7026bd5c33491e8da8108ddf5ac83,unknown,1,,,,,,,phishing,,,,,,,,
0x3b5744c7f340e0d2dcf7a072a4c963b9a43c982b,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x3b77304d18855138d3d551d2191350827f133d80,unknown,1,,,,,,,phishing,,,,,,,,
0x3b99ecad31347cdd987e8683d8076b7bdbe4de4e,unknown,1,,,,,,,phishing,,,,,,,,
0x3bd330f121c493db91e59d9125968d3df090a66f,unknown,1,,,,,,,phishing,,,,,,,,
0x3bd49b98ffcc5f717eed0c9e78a276ae979de6e4,unknown,1,,,,,,,phishing,,,,,,,,
0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,unknown,1,,,,,,,phishing,,,,,,,,
0x3bff0d893f8f595bc40ad266772b583da492b20f,unknown,1,,,,,,,phishing,,,,,,,,
0x3c3b85b2ae785a8cc16c3d4df12cb27c6983dff5,unknown,1,,,,,,,phishing,,,,,,,,
0x3c924cbbd8ffb34b3da99c1501afb9bb3cf5e4f4,unknown,1,,,,,,,phishing,,,,,,,,
0x3c98b49694c18ab0492a048ee213e2c3d3b3e0ff,unknown,1,,,,,,,phishing,,,,,,,,
0x3cd62398553089a1eb75d434ce3cccbdfd4b56cb,unknown,1,,,,,,,phishing,,,,,,,,
0x3cf71871d2f56a6af21bf17ca2652cbc12e8ba1f,unknown,1,,,,,,,phishing,,,,,,,,
0x3d075995577c0c3c65a466fee47ffb1ba6a41b02,phishing,1,,,,,,,phishing,,,,,,,,
0x3d11b2189ad65e0e91e2f2b0e07cbc05ddc75b7a,unknown,0,,,,,,,rug_pull,,,,,,,,
0x3d3337c3f58d6a09cee493a4111ff8b7df8ad001,unknown,1,,,,,,,phishing,,,,,,,,
0x3d4e3413babb4cd2ef5220e2cd64e64439b3514e,unknown,1,,,,,,,phishing,,,,,,,,
0x3d6b1ce6ba915bf0001b4fc135e98474ef6eeffd,unknown,1,,,,,,,phishing,,,,,,,,
0x3d7285879cea71d0063e96f2c33b6b177878e1e2,unknown,1,,,,,,,phishing,,,,,,,,
0x3d7a0fae63809c4725b13bdddabbb718939ad10e,unknown,1,,,,,,,phishing,,,,,,,,
0x3d89bd83add0d4f54aa84943c2241d27e3866d8c,unknown,1,,,,,,,phishing,,,,,,,,
0x3d9d797b15dfe68d5010fe9c9e8a1aab1f040932,unknown,1,,,,,,,phishing,,,,,,,,
0x3dcf0aa2d91376f974678f509f2e69c88467089c,unknown,1,,,,,,,phishing,,,,,,,,
0x3de08b35c0e7f255f37a5dace9bd8eb78e99e985,unknown,-1,29,28,1,True,0x41a923,0xed4f0e,high_value_outlier,rug_pull,,,,"interacts_with_contract=True, tx_count=29 → rug_pull candidate",medium,auto-rule,
0x3dfe9f7af8864df0b7cc2a20430006fd1af8da1a,unknown,1,,,,,,,phishing,,,,,,,,
0x3e2b9f6b67fc972419af5e9818281b745a6bf83b,unknown,0,,,,,,,rug_pull,,,,,,,,
0x3e3f6ede7d57f3301b46aac40cda2f5ea40fee52,unknown,1,,,,,,,phishing,,,,,,,,
0x3e53a430c39896daf1b241828e3b5e8d526503fa,unknown,1,,,,,,,phishing,,,,,,,,
0x3e58d0921d63e1529a315b972d94467d71fa633c,unknown,1,,,,,,,phishing,,,,,,,,
0x3e67df2d3c70c2b6dc7ff69ff2c73d6cb7ee67ad,unknown,1,,,,,,,phishing,,,,,,,,
0x3e9163816b073c2ce425c99e68ba8ae7caaec067,unknown,1,,,,,,,phishing,,,,,,,,
0x3ea41dc576ccf70706aeece363833a26d9529c38,unknown,1,,,,,,,phishing,,,,,,,,
0x3eadb407f81d62d27f63a8881805b1735f70e692,unknown,1,,,,,,,phishing,,,,,,,,
0x3ed46342c7d8d29ca065e8eca66bbf867a86e897,unknown,1,,,,,,,phishing,,,,,,,,
0x3f2cf669c657316985b01b1b797cb259c97d6551,unknown,1,,,,,,,phishing,,,,,,,,
0x3f2d73bd4f07044e33b4b9161a9a812ff044f02a,unknown,1,,,,,,,phishing,,,,,,,,
0x3f39d99bbefa038f82123dfb6c76593fed1ca710,unknown,1,,,,,,,phishing,,,,,,,,
0x3f4d77cdabf58f5bfd2ef20784cafd58334542f8,unknown,2,,,,,,,ponzi,,,,,,,,
0x3f796b2b5c7c5b87f6885b3160a2261d463b46cc,unknown,1,,,,,,,phishing,,,,,,,,
0x3f92555d98ccee1822565f8b4e0c8bf406ebb674,unknown,1,,,,,,,phishing,,,,,,,,
0x3fb8a191f523973b65c8aaf7910319292aebc266,unknown,1,,,,,,,phishing,,,,,,,,
0x3fbda35fd333a7bd863e66ee18ed5282a76203f2,unknown,1,,,,,,,phishing,,,,,,,,
0x3fc7ca472d19f24f544fcd79bca992019650c1eb,unknown,1,,,,,,,phishing,,,,,,,,
0x3fcb2d173389b7cd8079ef8b439dbd92e7e0ae28,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x407ce703a92acc44c40722dc2256e1d6388bcbf4,unknown,1,,,,,,,phishing,,,,,,,,
0x408fac2d2d3d3ac4e356aa188119f5624fd8c9f6,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x40949225c4a1745a9946f6aaf763241c082cb9ac,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x40afc43212f407fa717ab3315b37b6cb3480c23c,unknown,1,,,,,,,phishing,,,,,,,,
0x40b942240fec55473388cbf7dbcc5482e64b4367,wash,-1,,,,,,,high_value_outlier,,,,,,,,
0x41075e21827263e149b8bb26ff7eb5b185c7b0ca,unknown,1,,,,,,,phishing,,,,,,,,
0x410ebb88525ea799ea9e15a03f794f7f6f2fbdcd,unknown,1,,,,,,,phishing,,,,,,,,
0x4114fb8b1879f61b18f7d2e623569a847a03e15a,unknown,2,,,,,,,ponzi,,,,,,,,
0x41466413f0c7f11c5b1af39cc1344af9d21a6d57,unknown,1,,,,,,,phishing,,,,,,,,
0x41467711f2d1f6021119ffb113ae0e78251b45fa,phishing,1,,,,,,,phishing,,,,,,,,
0x414bca672494b8f078112c52ae258f9e8de1a4a0,unknown,2,,,,,,,ponzi,,,,,,,,
0x418cb18a725a8b1043d2fb402bb71cc29e42e2e9,unknown,1,,,,,,,phishing,,,,,,,,
0x41cd1343c6e497c075b7ed1e9f003d65141833e2,unknown,1,,,,,,,phishing,,,,,,,,
0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,unknown,1,,,,,,,phishing,,,,,,,,
0x420edd527f217b56ab9b0fdf7a6c553fe78eb2aa,unknown,1,,,,,,,phishing,,,,,,,,
0x425e0406395243f087100c8f7b67c02217974123,unknown,1,,,,,,,phishing,,,,,,,,
0x429d386adc915ade21593609b1b89b976b2f2af4,unknown,1,,,,,,,phishing,,,,,,,,
0x42a777e0f24390e7ed461a7af325526e53ac57d9,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,unknown,-1,96,39,1,True,0x3cae15,0x9640cf,high_value_outlier,rug_pull,,,,"interacts_with_contract=True, tx_count=96 → rug_pull candidate",medium,auto-rule,
0x42e0a4818ff863e8d73187279adfc17b0495f2cf,unknown,1,,,,,,,phishing,,,,,,,,
0x42e0d29d1cb3a28d748a7ac2d06d679329022c72,unknown,1,,,,,,,phishing,,,,,,,,
0x42ff5fff0e369ef6880875efcacb3b7c77974abc,unknown,1,,,,,,,phishing,,,,,,,,
0x4307e7d64a0f936bb719dda5ca177f493f846228,unknown,1,,,,,,,phishing,,,,,,,,
0x433c216a36681787a4603f2eecbd2e5f4085c7fb,unknown,1,,,,,,,phishing,,,,,,,,
0x4349b24ee0bb23c51569e63b2c1d457dd75464d7,unknown,1,,,,,,,phishing,,,,,,,,
0x434e9f6a1ac134fda3e7ceb3fd67c3d9b3518737,unknown,-1,100,67,1,True,0x4196e2,0x41cefc,high_value_outlier,rug_pull,,,,"interacts_with_contract=True, tx_count=100 → rug_pull candidate",medium,auto-rule,
0x435fe8272698ca7032c41cbe5d412e0369d159ff,unknown,1,,,,,,,phishing,,,,,,,,
0x4360325de602b56f9ec7f9a88cef909f249d5677,unknown,1,,,,,,,phishing,,,,,,,,
0x43ac6aae3c5dd21855c3aabe3cadb7dfdcf2e5be,unknown,1,,,,,,,phishing,,,,,,,,
0x43f030a549f780d1af59a782eaadce4dec7ba183,unknown,1,,,,,,,phishing,,,,,,,,
0x43fa247764bfbe1beba49111e4ed215524f02c41,unknown,1,,,,,,,phishing,,,,,,,,
0x44073b0c378fa8def566209befe169866805b348,unknown,1,,,,,,,phishing,,,,,,,,
0x4411db7be552b487e3681e890ed14de9a9b24f7b,unknown,2,,,,,,,ponzi,,,,,,,,
0x4423b4d5174dd6fca701c053bf48faeaaaee59f0,unknown,-1,7,6,1,True,0x3e440a,0x5f891c,high_value_outlier,rug_pull,,,,"interacts_with_contract=True, tx_count=7 → rug_pull candidate",medium,auto-rule,
0x4427ee02ffa0bfab4206f445a31239323177b587,unknown,1,,,,,,,phishing,,,,,,,,
0x443f933362d9472ac8fb9d1c4a8ead512881630d,unknown,1,,,,,,,phishing,,,,,,,,
0x444f5672d88264c4a1289c2aba1826f9b4f14d49,unknown,1,,,,,,,phishing,,,,,,,,
0x44610cee8c56d34e80468243065e3a319250e32a,unknown,1,,,,,,,phishing,,,,,,,,
0x4491492c21605d923f1ef9e947eeaa74799dbdd6,unknown,1,,,,,,,phishing,,,,,,,,
0x4496370b4f0993152f761bd3b3d1dd4e7b1b3139,unknown,1,,,,,,,phishing,,,,,,,,
0x44a7ff01f7d38c73530c279e19d31527bdcf8c78,phishing,-1,,,,,,,high_value_outlier,,,,,,,,
0x44b7fd8c984d3d66d8eaa6af4a4ba9976f257e49,unknown,1,,,,,,,phishing,,,,,,,,
0x44ce1de2379aa6d6d4ad46c3531b9eebb71f7f54,unknown,1,,,,,,,phishing,,,,,,,,
0x4508b6691d8c938781f130519625b4cdd7b1f804,unknown,1,,,,,,,phishing,,,,,,,,
0x451ba6133b64829398fe074ae649a7998acb16f3,unknown,1,,,,,,,phishing,,,,,,,,
0x454d37c917adaa6d1431c628a3c645866ff8d91c,unknown,1,,,,,,,phishing,,,,,,,,
0x4566b8b849dcdbe04f64bf1909db313cf60d6e41,unknown,0,,,,,,,rug_pull,,,,,,,,
0x45750cd6a3bb2206dbeb9cba5e68bf909ac945e3,unknown,2,,,,,,,ponzi,,,,,,,,
0x457577c30da16b9597215d630a280d8ce7694674,unknown,1,,,,,,,phishing,,,,,,,,
0x4577a58d2b8af56827bba7a81cc63896327ba968,unknown,1,,,,,,,phishing,,,,,,,,
0x458dea31f89d70ed1923d414e4d4a72e98ad0a4c,unknown,1,,,,,,,phishing,,,,,,,,
0x45c3ef2bc2719586cd92766b3895868d3ee9ef92,unknown,1,,,,,,,phishing,,,,,,,,
0x45d6d4c1f56e51b05de3df70f506cc52c99fc6eb,unknown,1,,,,,,,phishing,,,,,,,,
0x45f7582fd6445918912977b9460475b5524cf962,unknown,1,,,,,,,phishing,,,,,,,,
0x460e290bbb2d598dbb75b7c82d70d16a527ee3f8,unknown,1,,,,,,,phishing,,,,,,,,
0x4684d57d2fe38b7990d6d82760922da0928e4eda,unknown,1,,,,,,,phishing,,,,,,,,
0x4686869e7b3c5fbdd35e399c2fc3e652647c2771,unknown,1,,,,,,,phishing,,,,,,,,
0x46b5d58e8b42d247715368f4dcdbf62778d46244,unknown,1,,,,,,,phishing,,,,,,,,
0x46cbc3c3710dc4a632842e155f18f30d4ab38aac,unknown,1,,,,,,,phishing,,,,,,,,
0x46cd13ad73b0260bccec6e722c42a7b76ae19b67,phishing,1,,,,,,,phishing,,,,,,,,
0x46e92f6dc9a3ef7329e506e3834d6b36160126fc,unknown,1,,,,,,,phishing,,,,,,,,
0x46f136cb5eab40f02282aaa7b4b0ccb79e71c523,unknown,1,,,,,,,phishing,,,,,,,,
0x471dbd4d8fce14eae3b36efa8fa97a3937038dfa,unknown,1,,,,,,,phishing,,,,,,,,
0x474057adf42f9f955e86aa1142740f9d7763e41e,"phishing,ponzi,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x474758d65891cf15c69941e71f4227e9bce5e9e6,unknown,1,,,,,,,phishing,,,,,,,,
0x474aa9c6f46dc6379c638690fd8f5ade22df5205,unknown,-1,2,2,1,True,0x3dbf85,0x3dc889,high_value_outlier,rug_pull,,,,"interacts_with_contract=True, tx_count=2 → rug_pull candidate",medium,auto-rule,
0x4764214c17e0bb358042345356a2ec5bf8e76c6b,unknown,1,,,,,,,phishing,,,,,,,,
0x476cc47caa32c7e6045feccdb18389a5509723bd,unknown,1,,,,,,,phishing,,,,,,,,
0x478dc7121a0339fbba4cc5b4acbb8a119c8a8f19,unknown,1,,,,,,,phishing,,,,,,,,
0x47aed527c215b5c347dbf5befa08520011440389,unknown,1,,,,,,,phishing,,,,,,,,
0x47d6287a9fc4a1f69c0b20dcc29928ebb44349c6,unknown,1,,,,,,,phishing,,,,,,,,
0x47dc6f08214f891cc910d6d2abfb504c2584f14f,unknown,0,,,,,,,rug_pull,,,,,,,,
0x47fea7bb88beca144e82ce96a20a25a0974ba6ba,unknown,1,,,,,,,phishing,,,,,,,,
0x4800dca78541d61e8fdf54f6da019ca0a68bd49a,unknown,1,,,,,,,phishing,,,,,,,,
0x4805944b89e01e4ea49aa3268916dc68e0862fa0,unknown,1,,,,,,,phishing,,,,,,,,
0x4810b1571775dd861c61d87fbea1008e030a8ddf,unknown,1,,,,,,,phishing,,,,,,,,
0x482729ad79e5da6c48c0e7a4b3e67ba13ceb7404,unknown,1,,,,,,,phishing,,,,,,,,
0x483ec0e946d1d61696bc8f69ef10365bd80862dc,unknown,1,,,,,,,phishing,,,,,,,,
0x484aa220812a5ed3d1162686bc8592eb39276348,unknown,1,,,,,,,phishing,,,,,,,,
0x484f46f9dd32a0147126f07da4be61efc26ef42a,unknown,1,,,,,,,phishing,,,,,,,,
0x4886df279cc4946941e26de30b4011a2e92d2009,unknown,1,,,,,,,phishing,,,,,,,,
0x4899f3371fb9f8e68a0b639bf1fd75220a089c42,unknown,1,,,,,,,phishing,,,,,,,,
0x48bd2b7b486a5c6f9560510bc0f7c915509ef7f7,unknown,1,,,,,,,phishing,,,,,,,,
0x48d0a447b1d7b9a89112578db4536032d3047b2e,unknown,1,,,,,,,phishing,,,,,,,,
0x48dcc01a31e38e14f6a63846e371c6e9cb0c3f3a,unknown,1,,,,,,,phishing,,,,,,,,
0x48ec7767d5def1c1520402b092356e070c5f1adc,unknown,1,,,,,,,phishing,,,,,,,,
0x4902c6f5fa1a80a2a85baffeb65ee77e3144c6da,unknown,1,,,,,,,phishing,,,,,,,,
0x490d29b8669823e12eb5f72d53c27ebe7f952ab4,unknown,1,,,,,,,phishing,,,,,,,,
0x4910e010ebf5b3366d1e80a134c1fa538ff7994c,unknown,1,,,,,,,phishing,,,,,,,,
0x49311a81f5f5df6c109599ed5d7413d85b8bca18,unknown,1,,,,,,,phishing,,,,,,,,
0x49358a824c66b64a2f0c8bb3c99dd73586afab16,unknown,2,,,,,,,ponzi,,,,,,,,
0x495a8b1fdba38d726e514e95b4f1657c69fefa0a,unknown,2,,,,,,,ponzi,,,,,,,,
0x496a0d23712de70896e17adcbffa488c4ad2e187,unknown,1,,,,,,,phishing,,,,,,,,
0x4974fa50e11fd8f534093ea856a98574f8bf2a50,unknown,1,,,,,,,phishing,,,,,,,,
0x497e4c58a4106fee817e3bece3c5c029e964eb49,unknown,1,,,,,,,phishing,,,,,,,,
0x4985a8d068a9cac4b81faaafb8d4516ae46dd768,unknown,1,,,,,,,phishing,,,,,,,,
0x4999924fd714092fe92ca9a792a8549f798c1dc2,unknown,1,,,,,,,phishing,,,,,,,,
0x499ab691db303a1635a5ea38d479460446de23c6,unknown,1,,,,,,,phishing,,,,,,,,
0x499afbf1eae0943cc5ba8e80af7690c60a8bdcad,unknown,1,,,,,,,phishing,,,,,,,,
0x4a0d27a1044dd871a93275de5109e5f5efc4d46e,phishing,-1,,,,,,,high_value_outlier,,,,,,,,
0x4a0d6f59e4e689506122fc7691ea0b3c9e9f7964,unknown,1,,,,,,,phishing,,,,,,,,
0x4a12eeb35bd5187be2d26e0fe8b906abd88b6897,unknown,1,,,,,,,phishing,,,,,,,,
0x4a232983530cc4b1d845cf83c0d98f07f5884890,unknown,1,,,,,,,phishing,,,,,,,,
0x4a36ce6ad774329a8e5ad7e6a51a7c3bcf8cae3b,unknown,1,,,,,,,phishing,,,,,,,,
0x4a500bf6818ba31bb2b1dc90a354ab64ad3301dd,unknown,0,,,,,,,rug_pull,,,,,,,,
0x4a8264933388e0f526fee7b5e2b8a9ad74d1a11c,unknown,1,,,,,,,phishing,,,,,,,,
0x4a8a747408e23b8b5314a85df21b0f8f8307ab40,unknown,1,,,,,,,phishing,,,,,,,,
0x4a8d9b64ee9c7e058fe9c8cbf96375b02da006e2,unknown,1,,,,,,,phishing,,,,,,,,
0x4ae9971e28d7f422b406ee1f3bb38e1b96637239,unknown,1,,,,,,,phishing,,,,,,,,
0x4bb1c210e3921e0f051ed00e898b9605c902114e,unknown,1,,,,,,,phishing,,,,,,,,
0x4bc2055440dd519fa4d448d2d6899e6604aaedc5,unknown,-1,5,4,1,True,0x549623,0x76439a,high_value_outlier,rug_pull,,,,"interacts_with_contract=True, tx_count=5 → rug_pull candidate",medium,auto-rule,
0x4bc69a335d353dce4de09399b24079aed48f7865,unknown,1,,,,,,,phishing,,,,,,,,
0x4bde78ead56a30055d33bf84f52e420b0f6070ba,unknown,1,,,,,,,phishing,,,,,,,,
0x4bf722014e54aeab05fcf1519e6e4c0c3f742e43,"phishing,ponzi,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x4c191dca6cecfa1e55caa3cf178eea52728b13e7,unknown,1,,,,,,,phishing,,,,,,,,
0x4c569022016eba68ea10dee702670dc82d2749af,unknown,1,,,,,,,phishing,,,,,,,,
0x4c6bad785ffcf6c0746f53dbcac9c5e877f75bfa,phishing,1,,,,,,,phishing,,,,,,,,
0x4c6cdd82bf2b0627350bb660c2a18b2db8880ce1,unknown,1,,,,,,,phishing,,,,,,,,
0x4c7e065915f3b1461248da453dae0609253e15f1,unknown,1,,,,,,,phishing,,,,,,,,
0x4c8093c75fc778008d96f865f770233d6acf724e,unknown,1,,,,,,,phishing,,,,,,,,
0x4cdc1cba0aeb5539f2e0ba158281e67e0e54a9b1,unknown,1,,,,,,,phishing,,,,,,,,
0x4cf5db8f049d6ca78a8a41e1ab2c04b90bae5fc1,unknown,1,,,,,,,phishing,,,,,,,,
0x4d021fb560fdc49250a23e4006b584058667baf7,unknown,1,,,,,,,phishing,,,,,,,,
0x4d1dcfbf1299eb1007d55976754bb41a87eb9d0f,unknown,1,,,,,,,phishing,,,,,,,,
0x4d281388b9fa97fc5bc13e8392040efb661b1962,unknown,1,,,,,,,phishing,,,,,,,,
0x4d2c10881813a371b2a6b8c0d9d06e83ccb9e418,unknown,1,,,,,,,phishing,,,,,,,,
0x4d6102bcbe452015a7d656a97de3f30f10054ceb,unknown,1,,,,,,,phishing,,,,,,,,
0x4da9608f15c504a2b5c46491d9ccf257c5e2ff71,unknown,1,,,,,,,phishing,,,,,,,,
0x4dad23689bef624af5d1757a56135901c915fcfd,unknown,1,,,,,,,phishing,,,,,,,,
0x4dbef9b86bb3174312d1377b2623db2a9caa5137,unknown,1,,,,,,,phishing,,,,,,,,
0x4dd0ef53784030fa675e2677f9cdc2a3e32e956b,unknown,1,,,,,,,phishing,,,,,,,,
0x4de76b3dfd38292ba71cf2465ca3a1d526dcb567,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x4e02e329396c26019d3a6eb4089c862fd11d9edb,unknown,1,,,,,,,phishing,,,,,,,,
0x4e360faf9f228452af65c9b7a89ae023363672b4,phishing,1,,,,,,,phishing,,,,,,,,
0x4e556877e96fdf3bef67c81ef72e20ab29a9aebf,unknown,1,,,,,,,phishing,,,,,,,,
0x4e790c545478029d20816a7212c46adde058d63e,unknown,1,,,,,,,phishing,,,,,,,,
0x4e8f5917a0823a51206b8caee095b0995e8dc943,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x4ea9d0cf2f3dac3c7405c523471b5458ea2a8321,unknown,1,,,,,,,phishing,,,,,,,,
0x4eb1d2050017cf862939340c017a31aa2d59d8d8,unknown,1,,,,,,,phishing,,,,,,,,
0x4ee78087a5cab2a24c49edcdc3d6bf61045d2a53,unknown,1,,,,,,,phishing,,,,,,,,
0x4efbb8a016b8d28d261fe31be1404cf12f4010a2,unknown,1,,,,,,,phishing,,,,,,,,
0x4f1872383be22878af5d4795b69be61b35ec5d10,unknown,1,,,,,,,phishing,,,,,,,,
0x4f3ca8c465170c0988295e22b5347ef8bb38f2b7,unknown,1,,,,,,,phishing,,,,,,,,
0x4f484c32c4810ae8129f1b724b09c663f8341713,unknown,1,,,,,,,phishing,,,,,,,,
0x4f53c9882ba87d2d7c525df2aef2540efb6e32e5,unknown,1,,,,,,,phishing,,,,,,,,
0x4f96e55f53927dd720b2a88d910080bd97ccbe85,unknown,1,,,,,,,phishing,,,,,,,,
0x4fae1eab137daf99e12b5aa7fe963f7ec3dcd40e,unknown,1,,,,,,,phishing,,,,,,,,
0x4fafc9291a0112a0ee0928361c02848ff2fdf6bd,unknown,1,,,,,,,phishing,,,,,,,,
0x4fbc4c6c416a84e04b2239202396f378d7af51ee,unknown,1,,,,,,,phishing,,,,,,,,
0x4fcff4b71481562cd6fdb0fdc7e25f3a8db55598,unknown,1,,,,,,,phishing,,,,,,,,
0x4ff4c15af13f6d4950448104d9b97387a03da6f9,unknown,1,,,,,,,phishing,,,,,,,,
0x4ff5a066af7f713478e1933929282fd70bd41afb,unknown,1,,,,,,,phishing,,,,,,,,
0x501577cd4865d7d50664a1519a79f1c0e7069154,unknown,1,,,,,,,phishing,,,,,,,,
0x504c839db36171d13f1b78ab323cf3ea084995fa,unknown,1,,,,,,,phishing,,,,,,,,
0x504f1e10da987490db4f0d92931497f635e240e8,unknown,1,,,,,,,phishing,,,,,,,,
0x508d7e3310c49188cf5c7788d3043aad80fe3656,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x508e1101755a4a6ae228b0e18002a816ce3418ce,unknown,1,,,,,,,phishing,,,,,,,,
0x5093c4029acab3aff80140023099f5ec6ca7d52f,unknown,1,,,,,,,phishing,,,,,,,,
0x50a9a8c8ce2bb0ea10f4d4a586ac2d77257b8247,unknown,1,,,,,,,phishing,,,,,,,,
0x50e8de98570b8a2ddff80a9d2e8adcdbc35f3f95,unknown,1,,,,,,,phishing,,,,,,,,
0x5123bc9d86e99ea6b6c67c7ba66507f5b4356d7c,unknown,1,,,,,,,phishing,,,,,,,,
0x514e9ca5406f112aba902b0cba87395b914d861e,unknown,1,,,,,,,phishing,,,,,,,,
0x5167052b83f36952d1a9901e0de2b2038c3dd1a3,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x5188d13bdd9d7ac30324a569e2ce42488374738e,unknown,1,,,,,,,phishing,,,,,,,,
0x51dcd13361c5d921d2c4818e419011301e7be34e,unknown,1,,,,,,,phishing,,,,,,,,
0x52005b77fbebf53cfd9527a388f58d0431aaaa3e,unknown,1,,,,,,,phishing,,,,,,,,
0x5208d7f63a089906889a5a9caed81e9c889e64f8,"phishing,ponzi,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x520c7dd3d265b6edd88c623d4c9eddacbf082ea6,unknown,1,,,,,,,phishing,,,,,,,,
0x521ff702e1eed9e48cbe17e2dae6efd77b9d6876,unknown,1,,,,,,,phishing,,,,,,,,
0x523ab8a576f3ceb0982913e651ca56495d54ee45,unknown,1,,,,,,,phishing,,,,,,,,
0x52b34625687d6266a3b98fd5d214828f0670d7ed,phishing,1,,,,,,,phishing,,,,,,,,
0x52b7c8857be3853fa68e09d9ba7a9adf075040ea,unknown,2,,,,,,,ponzi,,,,,,,,
0x52b949fb4678c20873135ce6b3727949432af1d7,unknown,1,,,,,,,phishing,,,,,,,,
0x52bdb97e587a35d5e54b01344168d41783120310,unknown,1,,,,,,,phishing,,,,,,,,
0x52bef206e8e0403cd60d37e48f4f3860d9545556,unknown,1,,,,,,,phishing,,,,,,,,
0x52c9dfd68c67aafc9e3e615fb38824b17def6432,unknown,1,,,,,,,phishing,,,,,,,,
0x53645080083e0037976455ef903bc88679d1029f,unknown,1,,,,,,,phishing,,,,,,,,
0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x53db08c95d0d6de34d8318970bbcb063f82fcc41,unknown,1,,,,,,,phishing,,,,,,,,
0x540c6f30ae667319e032a8988dcb81b28a960433,unknown,1,,,,,,,phishing,,,,,,,,
0x5416400b0d5798dfdcefa2d22335f18982ee22fa,unknown,1,,,,,,,phishing,,,,,,,,
0x54189eab44661be1b081b4535c050230a787d816,phishing,1,,,,,,,phishing,,,,,,,,
0x545b0fdcbb2b404b26546521d4d183c2538509c2,"phishing,wash",1,,,,,,,phishing,,,,,,,,
0x545f5e5c54d8ac72af1c7de8c070387b73841a24,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x548ac87629ceb858aa09b419f5b9898ec5735fba,unknown,1,,,,,,,phishing,,,,,,,,
0x548f0678ff6b82c2c97913ef3b0f2c515ef2594c,unknown,1,,,,,,,phishing,,,,,,,,
0x54b623c82365ef20680b17301bd949bcd5599eb9,unknown,1,,,,,,,phishing,,,,,,,,
